Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
8408,3717042478,bobobbb (1/2),0,211,C Paul Reed F Brandon Ingram G Kendrick Nunn PF Pascal Siakam PG Coby White SF Joe Ingles SG Jaden Ivey UTIL Andre Drummond,,,
8408,3717184658,WestcoastGenerals,0,211,C Isaiah Jackson F Scottie Barnes G Jaden Hardy PF Pascal Siakam PG Shake Milton SF Brandon Ingram SG Cole Anthony UTIL Andre Drummond,,,
8433,3716924007,billsfan777 (130/150),89.020004,210.75,C Isaiah Jackson F LeBron James G Cameron Payne PF Patrick Williams PG Theo Maledon SF Terence Davis SG Jaden Hardy UTIL Anthony Davis,,,
8433,3716511226,kennyburks (1/2),72,210.75,C Anthony Davis F LeBron James G Shake Milton PF Obi Toppin PG Cameron Payne SF Jae Crowder SG Gabe Vincent UTIL Georges Niang,,,
8433,3717244871,moklovin (66/150),72,210.75,C Anthony Davis F LeBron James G Shake Milton PF Obi Toppin PG Andrew Nembhard SF Caleb Martin SG Victor Oladipo UTIL Cameron Payne,,,
8433,3716447810,westonselman (93/150),65.020004,210.75,C Isaiah Jackson F Bobby Portis G Stephen Curry PF Duncan Robinson PG Killian Hayes SF LeBron James SG Shake Milton UTIL Cameron Payne,,,
8433,3716801400,papagates (38/150),65.020004,210.75,C Cody Zeller F LeBron James G Cameron Payne PF Jabari Smith Jr. PG Trae Young SF Terence Davis SG Jaden Hardy UTIL Mark Williams,,,
8433,3716483216,Nickelback4Lyfe (125/150),58.04,210.75,C Mark Williams F LeBron James G Theo Maledon PF Draymond Green PG Kevin Porter Jr. SF Marjon Beauchamp SG Terence Davis UTIL AJ Green,,,
8433,3717107337,Fifthace,58.04,210.75,C Isaiah Jackson F Jae Crowder G Jaden Hardy PF Draymond Green PG Stephen Curry SF Jayson Tatum SG Jaden Springer UTIL Cameron Payne,,,
8433,3716551599,dyukihiro001 (5/6),48,210.75,C Anthony Davis F Jayson Tatum G Shake Milton PF Bol Bol PG Kevin Porter Jr. SF Caleb Martin SG Gabe Vincent UTIL Cameron Payne,,,
8433,3717022490,keg4540 (63/150),48,210.75,C Andre Drummond F Brandon Ingram G Cameron Payne PF Caleb Martin PG Immanuel Quickley SF Marjon Beauchamp SG Shake Milton UTIL Anthony Davis,,,
8433,3717022507,keg4540 (80/150),48,210.75,C Isaiah Jackson F Jaren Jackson Jr. G Jaden Hardy PF Pascal Siakam PG Cameron Payne SF LeBron James SG Shake Milton UTIL Andre Drummond,,,
8433,3717130167,Nitram99 (136/150),48,210.75,C Isaiah Jackson F LeBron James G Jaden Hardy PF Jabari Smith Jr. PG Kevin Porter Jr. SF Quentin Grimes SG Shake Milton UTIL Cameron Payne,,,
8433,3716869042,chichi84nc (2/10),41.02,210.75,C Alperen Sengun F Terence Davis G Ja Morant PF Duncan Robinson PG Theo Maledon SF LeBron James SG Shake Milton UTIL Andre Drummond,,,
8433,3716896062,MPascavis (57/150),41.02,210.75,C Jay Huff F Terence Davis G Jaden Hardy PF Jalen McDaniels PG Fred VanVleet SF Max Strus SG Mikal Bridges UTIL Anthony Davis,,,
8433,3717244926,moklovin (121/150),41.02,210.75,C Paul Reed F Jordan Nwora G Stephen Curry PF Caleb Martin PG Lindell Wigginton SF Max Strus SG Jaden Hardy UTIL Anthony Davis,,,
8433,3716919389,LUCKYBUC (1/2),24,210.75,C Goga Bitadze F Duncan Robinson G Cameron Payne PF Bobby Portis PG Trae Young SF Brandon Ingram SG Immanuel Quickley UTIL Andre Drummond,,,
8433,3717022487,keg4540 (60/150),24,210.75,C Andre Drummond F Brandon Ingram G Jaden Hardy PF Pascal Siakam PG Shake Milton SF Jayson Tatum SG Jaden Springer UTIL Cameron Payne,,,
8433,3717044995,kdizzle10,24,210.75,C Paul Reed F Quentin Grimes G Cameron Payne PF Pascal Siakam PG Shake Milton SF Brandon Ingram SG Jaden Hardy UTIL Isaiah Hartenstein,,,
8433,3717048019,l800Eddie (74/150),24,210.75,C Cody Zeller F LeBron James G Ja Morant PF Duncan Robinson PG Theo Maledon SF Marjon Beauchamp SG Cole Anthony UTIL Jaden Hardy,,,
8433,3717130137,Nitram99 (106/150),24,210.75,C Pascal Siakam F LeBron James G Mikal Bridges PF Caleb Martin PG Gabe Vincent SF Marjon Beauchamp SG Shake Milton UTIL Jaden Hardy,,,
8433,3717140652,bobby1112,24,210.75,C Isaiah Jackson F Max Strus G Cameron Payne PF Jae Crowder PG Shake Milton SF Caleb Martin SG Gabe Vincent UTIL Jaden Springer,,,
8433,3716887722,magik1165,17.02,210.75,C Robert Williams F Harrison Barnes G Spencer Dinwiddie PF Saddiq Bey PG Immanuel Quickley SF Gary Trent Jr. SG Mikal Bridges UTIL Jalen Suggs,,,
8433,3717013263,drinkinggame99,17.02,210.75,C Alperen Sengun F Dorian Finney-Smith G Johnny Davis PF Bobby Portis PG Theo Maledon SF Donte DiVincenzo SG Jalen Green UTIL Isaiah Hartenstein,,,
8433,3717102809,BDholla89 (78/150),17.02,210.75,C Isaiah Jackson F Brandon Ingram G Jaden Hardy PF Jordan Nwora PG Stephen Curry SF Caleb Martin SG Theo Pinson UTIL Jalen Duren,,,
8433,3717148817,coggio0605 (3/5),17.02,210.75,C Bobby Portis F Svi Mykhailiuk G Theo Maledon PF Jayson Tatum PG Jalen Suggs SF Donte DiVincenzo SG Shake Milton UTIL Kendrick Nunn,,,
8433,3717194417,lietome2412,0,210.75,C Isaiah Hartenstein F Jabari Smith Jr. G Luka Doncic PF Bobby Portis PG Shake Milton SF Tari Eason SG Victor Oladipo UTIL Mark Williams,,,
8433,3717259493,BigDeeZee123,0,210.75,C Alperen Sengun F Herbert Jones G Jordan Goodwin PF Bobby Portis PG Delon Wright SF Luke Kennard SG Johnny Davis UTIL Jevon Carter,,,
8459,3717090480,jbasi73 (60/150),75.06,210.5,C Anthony Davis F Keegan Murray G Coby White PF Pascal Siakam PG Jaden Ivey SF PJ Dozier SG Jaden Hardy UTIL Terence Davis,,,
8459,3717248949,Kenwalk (8/8),72,210.5,C Alperen Sengun F Bol Bol G Shake Milton PF JT Thor PG Cameron Payne SF LeBron James SG Gabe Vincent UTIL Anthony Davis,,,
8459,3716598127,TelepathicHalo,65.020004,210.5,C Anthony Davis F Terence Davis G Kevin Porter Jr. PF Caleb Martin PG Cameron Payne SF Brandon Ingram SG Jaden Hardy UTIL Shake Milton,,,
8459,3716930678,bcalicore (1/20),58.04,210.5,C Mark Williams F LeBron James G Ja Morant PF Draymond Green PG Victor Oladipo SF Terence Davis SG Shake Milton UTIL Jaden Hardy,,,
8459,3716581351,Hobohobos (26/54),48,210.5,C Anthony Davis F LeBron James G Theo Maledon PF Duncan Robinson PG Killian Hayes SF Justin Holiday SG Furkan Korkmaz UTIL Jevon Carter,,,
8459,3717022462,keg4540 (35/150),48,210.5,C Andre Drummond F Brandon Ingram G Cameron Payne PF Caleb Martin PG Coby White SF RJ Barrett SG Jaden Hardy UTIL Anthony Davis,,,
8459,3717135070,tlaugen70 (2/2),48,210.5,C Bobby Portis F Jaren Jackson Jr. G Shake Milton PF Obi Toppin PG Cameron Payne SF LeBron James SG Jaden Hardy UTIL Victor Oladipo,,,
8459,3717164892,danielmoneymaker (2/4),48,210.5,C Goga Bitadze F Jaren Jackson Jr. G Ja Morant PF Duncan Robinson PG Cameron Payne SF Reggie Bullock SG Jaden Hardy UTIL Anthony Davis,,,
8459,3717227597,valknowsu1,48,210.5,C Alperen Sengun F Josh Okogie G Luka Doncic PF Bol Bol PG Cameron Payne SF Brandon Ingram SG Shake Milton UTIL Andre Drummond,,,
8459,3716789626,webthekid (78/150),41.02,210.5,C Jalen Duren F Buddy Hield G Terence Davis PF Jayson Tatum PG Shake Milton SF Max Strus SG Jaden Hardy UTIL Anthony Davis,,,
8459,3717086299,Gainer39 (4/14),41.02,210.5,C Precious Achiuwa F Larry Nance Jr. G Gary Trent Jr. PF Torrey Craig PG Spencer Dinwiddie SF Brandon Ingram SG Gabe Vincent UTIL Stephen Curry,,,
8459,3717092059,ncorfield8k (2/5),41.02,210.5,C Goga Bitadze F Brandon Ingram G Terence Davis PF Bobby Portis PG Theo Maledon SF Max Strus SG Immanuel Quickley UTIL Cameron Payne,,,
8459,3717224864,Ramo1787,41.02,210.5,C Isaiah Jackson F Donte DiVincenzo G Theo Maledon PF Bobby Portis PG Cameron Payne SF Bennedict Mathurin SG Johnny Davis UTIL Immanuel Quickley,,,
8459,3717191493,swezprez (1/2),34.04,210.5,C Jalen Duren F Harrison Barnes G Stephen Curry PF Jaren Jackson Jr. PG Gabe Vincent SF Tari Eason SG Jalen Suggs UTIL Chris Boucher,,,
8459,3717024819,slygolfpro (6/16),24,210.5,C Omer Yurtseven F Thanasis Antetokounmpo G Austin Reaves PF Patrick Williams PG Jordan Goodwin SF Sam Hauser SG Jaden Hardy UTIL Paul Reed,,,
8459,3717229997,dagreat115 (2/2),24,210.5,C Alperen Sengun F Bobby Portis G Derrick White PF Obi Toppin PG Shake Milton SF Quentin Grimes SG Johnny Davis UTIL Terrence Ross,,,
8459,3717232081,Dazillion44 (4/10),24,210.5,C Andre Drummond F Josh Okogie G Jalen Green PF Pascal Siakam PG Fred VanVleet SF Quentin Grimes SG Shake Milton UTIL Cody Zeller,,,
8459,3717237045,mattfaxx_bigraxx (4/4),24,210.5,C Andre Drummond F Pascal Siakam G Cameron Payne PF Bol Bol PG Immanuel Quickley SF Brandon Ingram SG Jaden Hardy UTIL Coby White,,,
8459,3716930681,bcalicore (4/20),17.02,210.5,C Nikola Vucevic F Terence Davis G Spencer Dinwiddie PF Aaron Nesmith PG Gabe Vincent SF Buddy Hield SG Jaden Hardy UTIL Ja Morant,,,
8459,3717068996,jezko1808,17.02,210.5,C Andre Drummond F Obi Toppin G Victor Oladipo PF Bol Bol PG Luka Doncic SF Bennedict Mathurin SG Shake Milton UTIL Stephen Curry,,,
8459,3717100311,roundballshardwood,17.02,210.5,C Isaiah Jackson F Bobby Portis G Jaden Hardy PF Jayson Tatum PG Victor Oladipo SF Caleb Martin SG Jaden Ivey UTIL Klay Thompson,,,
8459,3717190238,bull0217 (3/5),17.02,210.5,C Onyeka Okongwu F Cameron Johnson G Sam Hauser PF Jabari Smith Jr. PG Stephen Curry SF Caleb Martin SG R.J. Hampton UTIL Obi Toppin,,,
8459,3717215410,pack1pack,17.02,210.5,C Jakob Poeltl F Corey Kispert G Andrew Nembhard PF Tari Eason PG Theo Maledon SF Cameron Johnson SG Jordan Goodwin UTIL Jordan Poole,,,
8459,3716896887,carloshair91,0,210.5,C Jalen Duren F Bol Bol G Spencer Dinwiddie PF Obi Toppin PG Theo Maledon SF Brandon Ingram SG Jalen Suggs UTIL Kendrick Nunn,,,
8459,3716938110,JOEBARNES1,0,210.5,C Blake Griffin F Dillon Brooks G Luke Kennard PF Pascal Siakam PG Fred VanVleet SF Scottie Barnes SG Sam Hauser UTIL Mike Muscala,,,
8459,3716946735,donte2929 (3/3),0,210.5,C Isaiah Hartenstein F Reggie Bullock G Ja Morant PF Obi Toppin PG Trae Young SF Corey Kispert SG R.J. Hampton UTIL Jaden Hardy,,,
8459,3717112495,gogomez,0,210.5,C Paul Reed F Patrick Williams G Jalen Suggs PF Anthony Gill PG Fred VanVleet SF Brandon Ingram SG Jaden Hardy UTIL Immanuel Quickley,,,
8459,3717173397,lakers248 (2/2),0,210.5,C Daniel Gafford F Herbert Jones G Kendrick Nunn PF Grant Williams PG Luka Doncic SF Corey Kispert SG Andrew Nembhard UTIL Isaiah Jackson,,,
8459,3717258785,Chrisolsen96,0,210.5,C Andre Drummond F Pascal Siakam G Luka Doncic PF Haywood Highsmith PG Jalen Suggs SF Jayson Tatum SG Shake Milton UTIL Goga Bitadze,,,
8459,3717259628,penitentiary (2/2),0,210.5,C Cody Zeller F Haywood Highsmith G Derrick White PF Duncan Robinson PG Luka Doncic SF Brandon Ingram SG Jaden Hardy UTIL Isaiah Jackson,,,
8489,3717023309,scully5233,89.020004,210.25,C Jock Landale F Pascal Siakam G Jaden Hardy PF Haywood Highsmith PG Cameron Payne SF LeBron James SG Shake Milton UTIL Stephen Curry,,,
8489,3717088140,dkarps16,58.04,210.25,C Goga Bitadze F Draymond Green G Klay Thompson PF Pascal Siakam PG Cameron Payne SF Brandon Ingram SG Shake Milton UTIL Andre Drummond,,,
8489,3716573670,Nitram99 (19/150),48,210.25,C Paul Reed F LeBron James G Jaden Hardy PF Pascal Siakam PG Cameron Payne SF Max Strus SG Shake Milton UTIL Nikola Vucevic,,,
8489,3716721368,SamBamCH (17/20),48,210.25,C Anthony Davis F LeBron James G Jaden Springer PF Bol Bol PG Theo Maledon SF Theo Pinson SG Jalen Green UTIL Jaden Hardy,,,
8489,3716974317,cusematt23 (57/60),48,210.25,C Anthony Davis F Brandon Ingram G Jaden Hardy PF Bobby Portis PG Victor Oladipo SF Buddy Hield SG Jaden Springer UTIL Cameron Payne,,,
8489,3717135193,paulbrown_19 (1/4),48,210.25,C Bismack Biyombo F Quentin Grimes G Immanuel Quickley PF Caleb Martin PG Cameron Payne SF Brandon Ingram SG Shake Milton UTIL Obi Toppin,,,
8489,3717266520,Icedog27 (2/5),48,210.25,C Goga Bitadze F Josh Hart G Cameron Payne PF Bobby Portis PG Shake Milton SF Brandon Ingram SG Jaden Springer UTIL Anthony Davis,,,
8489,3716483103,Nickelback4Lyfe (12/150),41.02,210.25,C Anthony Davis F Max Strus G Jaden Springer PF Draymond Green PG Theo Maledon SF Jordan Nwora SG Andrew Nembhard UTIL Jaden Hardy,,,
8489,3716711103,dubmac23,41.02,210.25,C Paul Reed F Josh Okogie G Luka Doncic PF Jayson Tatum PG Shake Milton SF Terence Davis SG Johnny Davis UTIL Ayo Dosunmu,,,
8489,3716850956,bzwang43,41.02,210.25,C Anthony Davis F Obi Toppin G Theo Maledon PF Bol Bol PG Stephen Curry SF Chuma Okeke SG Jalen Suggs UTIL Buddy Hield,,,
8489,3717063986,mitchmacaluso56,41.02,210.25,C Jay Huff F Trey Murphy III G Jaden Hardy PF Obi Toppin PG Stephen Curry SF Josh Okogie SG Svi Mykhailiuk UTIL AJ Green,,,
8489,3717102867,BDholla89 (136/150),41.02,210.25,C Mark Williams F LeBron James G Klay Thompson PF Obi Toppin PG Ja Morant SF Haywood Highsmith SG Victor Oladipo UTIL Meyers Leonard,,,
8489,3717048030,l800Eddie (85/150),34.04,210.25,C Isaiah Jackson F Pascal Siakam G Stephen Curry PF Duncan Robinson PG Kevin Porter Jr. SF Terence Davis SG Jaden Hardy UTIL Paul Reed,,,
8489,3716581600,Hobohobos (45/54),24,210.25,C Alperen Sengun F Brandon Ingram G Cameron Payne PF Bobby Portis PG Shake Milton SF Franz Wagner SG Gabe Vincent UTIL Jaden Hardy,,,
8489,3716842076,Bblack288 (13/18),24,210.25,C Jakob Poeltl F Bobby Portis G Cameron Payne PF Kai Jones PG Shake Milton SF Josh Hart SG Svi Mykhailiuk UTIL Jaden Ivey,,,
8489,3717006768,hixx (119/150),24,210.25,C Isaiah Jackson F LeBron James G Shake Milton PF Bobby Portis PG Jalen Green SF Max Strus SG Jaden Springer UTIL Mikal Bridges,,,
8489,3717078881,kuriouskev23,24,210.25,C Alperen Sengun F Bol Bol G Victor Oladipo PF Obi Toppin PG Cameron Payne SF Quentin Grimes SG Immanuel Quickley UTIL Bobby Portis,,,
8489,3717200004,andremoore (13/43),24,210.25,C Jonas Valanciunas F Bobby Portis G Jaden Hardy PF Pascal Siakam PG Theo Maledon SF Max Strus SG Shake Milton UTIL Cameron Payne,,,
8489,3717217125,jimmyguns (3/3),24,210.25,C Isaiah Jackson F Herbert Jones G Jaden Ivey PF Aaron Nesmith PG R.J. Hampton SF Joe Ingles SG Andrew Nembhard UTIL Anthony Davis,,,
8489,3717230890,penntastic,24,210.25,C Andre Drummond F Brandon Ingram G Cameron Payne PF Cameron Johnson PG Immanuel Quickley SF Quentin Grimes SG Shake Milton UTIL Jaden Hardy,,,
8489,3717240434,schemes2bking (2/2),24,210.25,C Alperen Sengun F Jae Crowder G Derrick White PF Bobby Portis PG Cameron Payne SF Jayson Tatum SG Shake Milton UTIL Andre Drummond,,,
8489,3716581360,Hobohobos (35/54),17.02,210.25,C Isaiah Jackson F Brandon Ingram G Jaden Hardy PF Caleb Martin PG Stephen Curry SF Max Strus SG Gabe Vincent UTIL Derrick White,,,
8489,3717277189,Bwill913 (1/5),17.02,210.25,C Jalen Duren F Svi Mykhailiuk G Mikal Bridges PF Bobby Portis PG Kevin Porter Jr. SF Terence Davis SG Jaden Hardy UTIL Goga Bitadze,,,
8489,3716559875,truckerfred,0,210.25,C Derrick Jones Jr. F Obi Toppin G Theo Maledon PF Bobby Portis PG Jaden Ivey SF Quentin Grimes SG Jalen Green UTIL Duncan Robinson,,,
8489,3716893263,hotdoggieDFS,0,210.25,C Goga Bitadze F Bobby Portis G Jaden Ivey PF Obi Toppin PG Immanuel Quickley SF Quentin Grimes SG Jalen Suggs UTIL Isaiah Jackson,,,
8489,3717148522,NinjaSK,0,210.25,C Jalen Duren F Buddy Hield G R.J. Hampton PF Duncan Robinson PG Luka Doncic SF Franz Wagner SG Jalen Suggs UTIL Jaden Ivey,,,
8515,3716573656,Nitram99 (5/150),72,210,C Isaiah Jackson F LeBron James G Jaden Hardy PF RJ Barrett PG Cameron Payne SF Caleb Martin SG Shake Milton UTIL Anthony Davis,,,
8515,3716582724,Nitram99 (38/150),72,210,C Isaiah Jackson F LeBron James G Cameron Payne PF RJ Barrett PG Gabe Vincent SF Marjon Beauchamp SG Jaden Hardy UTIL Anthony Davis,,,
8515,3716878078,jgreenblatt (15/60),65.020004,210,C Paul Reed F LeBron James G Jaden Hardy PF Jae Crowder PG Cameron Payne SF Brandon Ingram SG Victor Oladipo UTIL Klay Thompson,,,
8515,3717020060,JJSizzle,65.020004,210,C Jakob Poeltl F Terrence Ross G Shake Milton PF Draymond Green PG Spencer Dinwiddie SF Brandon Ingram SG Jaden Springer UTIL Austin Reaves,,,
8515,3717152887,anthony1996,65.020004,210,C Bismack Biyombo F Quentin Grimes G R.J. Hampton PF Pascal Siakam PG Jalen Suggs SF Josh Okogie SG Shake Milton UTIL Stephen Curry,,,
8515,3716408617,garnes222 (29/150),48,210,C Mark Williams F LeBron James G Jaden Hardy PF Jordan Nwora PG Cameron Payne SF Max Strus SG Andrew Nembhard UTIL Alperen Sengun,,,
8515,3716477916,nsuji (7/8),48,210,C Nic Claxton F LeBron James G Cameron Payne PF Bobby Portis PG Theo Maledon SF Max Strus SG Shake Milton UTIL Paul Reed,,,
8515,3716667062,ChipotleAddict (115/150),48,210,C Alperen Sengun F LeBron James G Cameron Payne PF Jordan Nwora PG Andrew Nembhard SF Max Strus SG Jaden Hardy UTIL Mark Williams,,,
8515,3716836711,ShaidyAdvice (138/150),48,210,C Mark Williams F Obi Toppin G Jaden Hardy PF Jordan Nwora PG Immanuel Quickley SF LeBron James SG Victor Oladipo UTIL Cameron Payne,,,
8515,3716874978,PopFlyBoy (2/2),48,210,C Alperen Sengun F Brandon Ingram G Jaden Hardy PF Obi Toppin PG Cameron Payne SF Terrence Ross SG Coby White UTIL Bobby Portis,,,
8515,3717253463,Player_10000,48,210,C Bismack Biyombo F Jayson Tatum G Cameron Payne PF Derrick Jones Jr. PG Shake Milton SF Brandon Ingram SG Quentin Grimes UTIL Johnny Davis,,,
8515,3716523435,SeeULookn2,41.02,210,C Goga Bitadze F Chuma Okeke G Stephen Curry PF Bol Bol PG Cameron Payne SF Brandon Ingram SG Jaden Hardy UTIL Ja Morant,,,
8515,3716896043,MPascavis (38/150),41.02,210,C Goga Bitadze F Keegan Murray G Jaden Hardy PF Obi Toppin PG Killian Hayes SF LeBron James SG Mikal Bridges UTIL Paul Reed,,,
8515,3716896078,MPascavis (73/150),41.02,210,C Mark Williams F LeBron James G Terence Davis PF Caleb Martin PG Ja Morant SF Max Strus SG Jaden Ivey UTIL Goga Bitadze,,,
8515,3717113690,moneyike (1/2),41.02,210,C Goga Bitadze F LeBron James G Terence Davis PF Pascal Siakam PG Cole Anthony SF Brandon Ingram SG Shake Milton UTIL Andre Drummond,,,
8515,3717117479,DreVon2324,41.02,210,C Andre Drummond F Svi Mykhailiuk G Stephen Curry PF Bol Bol PG Luka Doncic SF Josh Okogie SG Shake Milton UTIL Isaiah Jackson,,,
8515,3717174912,Ed8jr (4/4),41.02,210,C Paul Reed F Jaren Jackson Jr. G Stephen Curry PF Bobby Portis PG Shake Milton SF Terrence Ross SG R.J. Hampton UTIL Isaiah Hartenstein,,,
8515,3717189230,BIGTRIPLEDOUBLE,41.02,210,C Alperen Sengun F Jordan Nwora G Cameron Payne PF Obi Toppin PG Stephen Curry SF Svi Mykhailiuk SG Jaden Hardy UTIL Andre Drummond,,,
8515,3717183928,odieses,34.04,210,C John Collins F Bol Bol G Stephen Curry PF Anthony Gill PG Shake Milton SF Jared Rhoden SG Klay Thompson UTIL Luka Doncic,,,
8515,3716791685,Jlaverr13,24,210,C Alperen Sengun F Brandon Ingram G Cameron Payne PF Jordan Nwora PG Gabe Vincent SF Caleb Martin SG R.J. Hampton UTIL Scottie Barnes,,,
8515,3717022464,keg4540 (37/150),24,210,C Andre Drummond F Marjon Beauchamp G Cameron Payne PF Jaren Jackson Jr. PG Ja Morant SF Max Strus SG Jaden Hardy UTIL Brandon Ingram,,,
8515,3717022476,keg4540 (49/150),24,210,C Andre Drummond F LeBron James G CJ McCollum PF Caleb Martin PG Shake Milton SF Brandon Ingram SG Jaden Hardy UTIL Coby White,,,
8515,3717022521,keg4540 (94/150),24,210,C Isaiah Jackson F Brandon Ingram G Cameron Payne PF Pascal Siakam PG Immanuel Quickley SF Marjon Beauchamp SG Jaden Hardy UTIL Andre Drummond,,,
8515,3716535238,yurithomas (1/2),17.02,210,C Andre Drummond F Terence Davis G Jaden Ivey PF Obi Toppin PG Theo Maledon SF Brandon Ingram SG Johnny Davis UTIL Jaden Hardy,,,
8515,3716483133,Nickelback4Lyfe (42/150),0,210,C Paul Reed F Marjon Beauchamp G AJ Green PF Jayson Tatum PG Spencer Dinwiddie SF Max Strus SG Immanuel Quickley UTIL Jaden Hardy,,,
8515,3716950970,rongatorfan (5/12),0,210,C Daniel Gafford F Bobby Portis G Corey Kispert PF JT Thor PG Trae Young SF Quentin Grimes SG Jalen Suggs UTIL Gabe Vincent,,,
8515,3717014022,Avnerharel,0,210,C Isaiah Hartenstein F Luke Kennard G Johnny Davis PF Obi Toppin PG Immanuel Quickley SF Corey Kispert SG Desmond Bane UTIL JT Thor,,,
8515,3717022284,jamesdowning100 (6/26),0,210,C JaVale McGee F Jabari Smith Jr. G Coby White PF Bobby Portis PG Kevin Porter Jr. SF Jae Crowder SG Jaden Hardy UTIL Pascal Siakam,,,
8515,3717161340,luckyshot (3/3),0,210,C Isaiah Hartenstein F Josh Hart G Derrick White PF Haywood Highsmith PG Theo Maledon SF Caleb Martin SG Immanuel Quickley UTIL Scottie Barnes,,,
8544,3716408602,garnes222 (14/150),65.020004,209.75,C Mark Williams F Draymond Green G Cameron Payne PF Aaron Nesmith PG D'Angelo Russell SF Cameron Johnson SG Jaden Hardy UTIL Alperen Sengun,,,
8544,3716878102,jgreenblatt (39/60),65.020004,209.75,C Mark Williams F LeBron James G Jaden Springer PF Draymond Green PG Cameron Payne SF Brandon Ingram SG Shake Milton UTIL Jaden Hardy,,,
8544,3717078926,magneto999 (42/150),65.020004,209.75,C Anthony Davis F Jayson Tatum G Cameron Payne PF Draymond Green PG Shake Milton SF Caleb Martin SG Victor Oladipo UTIL Jaden Hardy,,,
8544,3717144815,jdtober85 (3/5),58.04,209.75,C Goga Bitadze F Harrison Barnes G Jaden Hardy PF Jarred Vanderbilt PG Derrick White SF Brandon Ingram SG Jaden Springer UTIL Stephen Curry,,,
8544,3717078920,magneto999 (36/150),48,209.75,C Andre Drummond F Brandon Ingram G Jaden Hardy PF Caleb Martin PG Cameron Payne SF LeBron James SG Shake Milton UTIL Trae Young,,,
8544,3717105508,retiredfromthexfl (2/3),48,209.75,C Anthony Davis F Patrick Williams G Andrew Nembhard PF Tari Eason PG Cameron Payne SF Jordan Nwora SG Quentin Grimes UTIL Isaiah Hartenstein,,,
